ags,GEN,total_22,german_born,turkish_born,italian_born
051660020020,Niederkrüchten,14447,0.880736485,0.005537482,0.001245933
051660024024,Schwalmtal (Kreis Viersen),18658,0.882516883,0.006002787,0.002090256
051660028028,"Tönisvorst, Stadt",29114,0.8565982,0.008552586,0.003503469
051660032032,"Viersen, Stadt",76146,0.832164526,0.019252489,0.003847871
051660036036,"Willich, Stadt",49494,0.858245444,0.016567665,0.003293328
051700004004,Alpen,12085,0.921224659,0.004468349,0.000827472
051700008008,"Dinslaken, Stadt",66606,0.849382938,0.034186109,0.002717473
051700012012,"Hamminkeln, Stadt",26520,0.918891403,0.00346908,0.000904977
051700016016,Hünxe,13419,0.920113272,0.006855951,0.00059617
051700020020,"Kamp0Lintfort, Stadt",37469,0.79142758,0.035602765,0.002001655
051700024024,"Moers, Stadt",100465,0.804329866,0.037814164,0.004737968
051700028028,"Neukirchen0Vluyn, Stadt",27021,0.836201473,0.013915103,0.003145701
051700032032,"Rheinberg, Stadt",31210,0.873341878,0.010797821,0.003236142
051700036036,Schermbeck,13417,0.926585675,0.008198554,0.002235969
051700040040,Sonsbeck,8587,0.910096658,0.003493653,0.001281006
051700044044,"Voerde (Niederrhein), Stadt",35387,0.86811541,0.025630881,0.001949869
051700048048,"Wesel, Stadt",59988,0.834433553,0.023154631,0.00175035
051700052052,"Xanten, Stadt",20919,0.885032745,0.00626225,0.004111095
053140000000,"Bonn, Stadt",321544,0.733240241,0.015966711,0.005927649
053150000000,"Köln, Stadt",1017355,0.75985767,0.041676701,0.011124927
053160000000,"Leverkusen, Stadt",166356,0.740183702,0.026966265,0.008866527
053340002002,"Aachen, Stadt",261178,0.727097994,0.024400983,0.004315065
053340004004,"Alsdorf, Stadt",48421,0.802296524,0.040643522,0.00206522
053340008008,"Baesweiler, Stadt",28757,0.820495879,0.050213861,0.004277219
053340012012,"Eschweiler, Stadt",57093,0.81062477,0.016043998,0.002714869
053340016016,"Herzogenrath, Stadt",47832,0.838894464,0.020843787,0.002236996
053340020020,"Monschau, Stadt",12256,0.881445822,0.002039817,0.00301893
053340024024,"Roetgen, Tor zur Eifel",8685,0.897179044,0.003223949,0.001036269
053340028028,Simmerath,16393,0.905325444,0.003050082,0.001586043
053340032032,"Stolberg (Rhld.), Kupferstadt",57165,0.818962652,0.027009534,0.001871775
053340036036,"Würselen, Stadt",39792,0.829061118,0.022366305,0.002085846
053580004004,Aldenhoven,13939,0.840088959,0.034650979,0.005021881
053580008008,"Düren, Stadt",94149,0.741303678,0.042273418,0.0045035
053580012012,"Heimbach, Stadt",4482,0.881526104,0.004462294,0.002008032
053580016016,Hürtgenwald,8993,0.90692761,0.00555988,0.001000778
053580020020,Inden,7467,0.903441811,0.004017678,0.001473149
053580024024,"Jülich, Stadt",34208,0.795661833,0.009208372,0.004326473
053580028028,Kreuzau,18061,0.872819888,0.007142462,0.001494934
053580032032,Langerwehe,14654,0.887402757,0.006482872,0.00177426
053580036036,"Linnich, Stadt",13456,0.86578478,0.010032699,0.001189061
053580040040,Merzenich,10344,0.859435422,0.007733952,0.001836814
053580044044,"Nideggen, Stadt",10804,0.906330989,0.003054424,0.002684191
053580048048,Niederzier,14783,0.82987215,0.00872624,0.00744098
053580052052,Nörvenich,11430,0.851268591,0.007524059,0.002274716
053580056056,Titz,8795,0.899147243,0.006935759,0.002160318
053580060060,Vettweiß,9827,0.885010685,0.002747532,0.001424646
053620004004,"Bedburg, Stadt",24685,0.854891635,0.016082641,0.008871784
053620008008,"Bergheim, Stadt",61449,0.763202005,0.02794187,0.009764195
053620012012,"Brühl, Stadt",44397,0.804401198,0.031150753,0.003874136
053620016016,"Elsdorf, Stadt",21124,0.845531149,0.013965158,0.00691157
053620020020,"Erftstadt, Stadt",48267,0.852963723,0.008908778,0.003480639
053620024024,"Frechen, Stadt",51863,0.789175327,0.025046758,0.008676706
053620028028,"Hürth, Stadt",61209,0.794474669,0.023509615,0.007449885
053620032032,"Kerpen, Kolpingstadt",65763,0.801408087,0.032160942,0.004531423
053620036036,"Pulheim, Stadt",55199,0.851374119,0.018134386,0.006793601
053620040040,"Wesseling, Stadt",37301,0.743304469,0.035200129,0.006863087
053660004004,"Bad Münstereifel, Stadt",18026,0.8921003,0.003994231,0.001775214
053660008008,Blankenheim (Kreis Euskirchen),8373,0.87388033,0.00632987,0.001194315
053660012012,Dahlem (Kreis Euskirchen),4362,0.89041724,0.003209537,0.001834021
053660016016,"Euskirchen, Stadt",58697,0.78479309,0.013424877,0.002265874
053660020020,Hellenthal,7646,0.899424536,0.00196181,0.001569448
053660024024,Kall,11119,0.873729652,0.00350751,0.001888659
053660028028,"Mechernich, Stadt",28694,0.870844079,0.00564578,0.002056179
053660032032,Nettersheim,7939,0.928328505,0.004786497,0.000503842
053660036036,"Schleiden, Stadt",13151,0.862596,0.004410311,0.004410311
053660040040,Weilerswist,18736,0.849914603,0.006244663,0.002561913
053660044044,"Zülpich, Stadt",21093,0.876546722,0.003745318,0.001848955
053700004004,"Erkelenz, Stadt",44216,0.843880043,0.010177311,0.002284241
053700008008,Gangelt,12849,0.816405946,0.007082263,0.004903105
053700012012,"Geilenkirchen, Stadt",28139,0.796474644,0.008209247,0.0036604
053700016016,"Heinsberg, Stadt",42593,0.801657549,0.007935576,0.002606062
053700020020,"Hückelhoven, Stadt",40659,0.802872673,0.050050419,0.001623257
053700024024,Selfkant,10461,0.605773827,0.003058981,0.002294236
053700028028,"Übach0Palenberg, Stadt",23748,0.838302173,0.025138959,0.003452922
053700032032,Waldfeucht,9021,0.858108857,0.002217049,0.001884492
053700036036,"Wassenberg, Stadt",19191,0.830024491,0.014225418,0.001667448
053700040040,"Wegberg, Stadt",28098,0.884796071,0.008114457,0.001779486
053740004004,"Bergneustadt, Stadt",18526,0.723361762,0.055813451,0.00329267
053740008008,Engelskirchen,19550,0.840511509,0.017595908,0.007723785
053740012012,"Gummersbach, Stadt",51327,0.731330489,0.020301206,0.005708497
053740016016,"Hückeswagen, Schloss0Stadt",14521,0.84119551,0.009434612,0.006335652
053740020020,Lindlar,21322,0.887862302,0.012709877,0.002954695
053740024024,Marienheide,13403,0.778557039,0.015817354,0.006491084
053740028028,Morsbach,10426,0.852771916,0.011893344,0.002493766
053740032032,Nümbrecht,17339,0.821500663,0.005075264,0.002422285
053740036036,"Radevormwald, Stadt auf der Höhe",21547,0.804149069,0.025711236,0.016475611
053740040040,Reichshof,18592,0.824494406,0.005324871,0.004410499
053740044044,"Waldbröl, Stadt",19534,0.705692638,0.017251971,0.003634688
053740048048,"Wiehl, Stadt",25010,0.771211515,0.004798081,0.005277889
053740052052,"Wipperfürth, Hansestadt",21647,0.846029473,0.020372338,0.009285351
053780004004,"Bergisch Gladbach, Stadt",110898,0.813305921,0.022588324,0.005807138
053780008008,"Burscheid, Stadt",19131,0.807746589,0.023469761,0.006272542
053780012012,Kürten,19837,0.890003529,0.006805465,0.001865201
053780016016,"Leichlingen (Rheinland), Blütenstadt",27755,0.858800216,0.009800036,0.005800757
053780020020,Odenthal,15616,0.884541496,0.006211578,0.003650102
053780024024,"Overath, Stadt",26608,0.843392965,0.018716176,0.003307276
053780028028,"Rösrath, Stadt",28300,0.838657244,0.013568905,0.005194346
053780032032,"Wermelskirchen, Stadt",34532,0.859174099,0.0115545,0.00920885
053820004004,Alfter,23692,0.826481513,0.015870336,0.005022793
053820008008,"Bad Honnef, Stadt",24825,0.815427996,0.015548842,0.004511581
053820012012,"Bornheim, Stadt",47695,0.829248349,0.01425726,0.00316595
053820016016,Eitorf,18828,0.807148927,0.034363714,0.002868069
053820020020,"Hennef (Sieg), Stadt",47923,0.828787847,0.011476744,0.002879619
053820024024,"Königswinter, Stadt",40532,0.835117932,0.018503898,0.004934373
053820028028,"Lohmar, Stadt",30889,0.845122859,0.007187025,0.003399268
053820032032,"Meckenheim, Stadt",24594,0.770716435,0.021956575,0.003537448
053820036036,Much,14307,0.896554134,0.002656042,0.002096876
053820040040,Neunkirchen0Seelscheid,19950,0.87037594,0.005363409,0.004461153
053820044044,"Niederkassel, Stadt",38069,0.835167722,0.027345084,0.005384959
053820048048,"Rheinbach, Stadt",26704,0.847401138,0.009174655,0.00524266
053820052052,Ruppichteroth,10878,0.801617944,0.003309432,0.002482074
053820056056,"Sankt Augustin, Stadt",55985,0.765830133,0.014146646,0.002857908
053820060060,"Siegburg, Stadt",42142,0.771914005,0.027929382,0.00405771
053820064064,Swisttal,18319,0.842677002,0.004912932,0.002456466
053820068068,"Troisdorf, Stadt",75335,0.759567266,0.034924006,0.004128227
053820072072,Wachtberg,20284,0.845247486,0.005669493,0.003549596
053820076076,Windeck,19335,0.87902767,0.003310059,0.001706749
055120000000,"Bottrop, Stadt",117921,0.835635722,0.030944446,0.002230307
055130000000,"Gelsenkirchen, Stadt",264130,0.745818347,0.059035324,0.005508651
055150000000,"Münster, Stadt",303772,0.828440409,0.006909788,0.003561882
055540004004,"Ahaus, Stadt",39443,0.867631772,0.015871004,0.001115534
055540008008,"Bocholt, Stadt",71985,0.866972286,0.013280545,0.002055984
055540012012,"Borken, Stadt",42443,0.863016281,0.0065264,0.001248734
055540016016,"Gescher, Glockenstadt",17245,0.911104668,0.004870977,0.002145549
055540020020,"Gronau (Westf.), Stadt",49506,0.733769644,0.034016079,0.002524946
055540024024,Heek,8687,0.906987453,0.003568551,0.000920916
055540028028,Heiden,8322,0.935111752,0.002763759,0.001201634
055540032032,"Isselburg, Stadt",11045,0.848438207,0.00769579,0.00208239
055540036036,Legden,7380,0.867615176,0.001219512,0
055540040040,Raesfeld,11525,0.927635575,0.003557484,0.000433839
055540044044,Reken,14867,0.920831371,0.004573888,0.000403578
055540048048,"Rhede, Stadt",19219,0.917529528,0.009677923,0.001040637
055540052052,Schöppingen,6878,0.824076767,0.006251817,0.000581564
055540056056,"Stadtlohn, Stadt",20791,0.870136117,0.013900245,0.002501082
055540060060,Südlohn,9632,0.886627907,0.0035299,0.002491694
055540064064,"Velen, Stadt",12662,0.918970147,0.006002211,0.000947718
055540068068,"Vreden, Stadt",22788,0.893277163,0.00544146,0.000921538
055580004004,Ascheberg,15459,0.894042305,0.003493111,0.002199366
055580008008,"Billerbeck, Stadt",11625,0.91655914,0.001634409,0.001032258
055580012012,"Coesfeld, Stadt",37371,0.868454149,0.006475609,0.001150625
055580016016,"Dülmen, Stadt",46865,0.873039582,0.005398485,0.001088232
055580020020,Havixbeck,12033,0.901520818,0.003905925,0.001329677
055580024024,"Lüdinghausen, Stadt",24770,0.872466694,0.008155026,0.000888171
055580028028,Nordkirchen,10334,0.914844204,0.003870718,0
055580032032,Nottuln,20080,0.890786853,0.003934263,0.002191235
055580036036,"Olfen, Stadt",12814,0.913141876,0.003043546,0.000780396
055580040040,Rosendahl,11162,0.900734635,0.001791794,0.000537538
055580044044,Senden,20440,0.835029354,0.006702544,0.000831703
055620004004,"Castrop0Rauxel, Stadt",72839,0.830063565,0.022954736,0.00277324
055620008008,"Datteln, Stadt",35277,0.85177311,0.032060549,0.002069337
055620012012,"Dorsten, Stadt",74257,0.870153656,0.013157009,0.001939211
055620014014,"Gladbeck, Stadt",75515,0.799364365,0.050268159,0.003270873
055620016016,"Haltern am See, Stadt",38203,0.911289689,0.003141115,0.001806141
055620020020,"Herten, Stadt",61062,0.815269726,0.043021847,0.001997969
055620024024,"Marl, Stadt",85684,0.814142664,0.031382755,0.002240792
055620028028,"Oer0Erkenschwick, Stadt",31051,0.792373837,0.035328975,0.001610254
055620032032,"Recklinghausen, Stadt",115216,0.80408103,0.035290237,0.00253437
055620036036,"Waltrop, Stadt",29246,0.872597962,0.0182931,0.001914792
055660004004,Altenberge,10220,0.873776908,0.006751468,0.003228963
055660008008,"Emsdetten, Stadt",35513,0.864331372,0.011685862,0.001126348
055660012012,"Greven, Stadt",37806,0.819367296,0.014442152,0.002936042
055660016016,"Hörstel, Stadt",19600,0.86005102,0.003928571,0.001173469
055660020020,Hopsten,7629,0.888845196,0.002883733,0.001966182
055660024024,"Horstmar, Stadt der Burgmannshöfe",6765,0.845380636,0.00413895,0
055660028028,"Ibbenbüren, Stadt",50618,0.836283536,0.010608874,0.001047058
055660032032,Ladbergen,6765,0.872579453,0.007834442,0.001330377
055660036036,Laer,6721,0.887070376,0.004314834,0.001487874
055660040040,"Lengerich, Stadt",22196,0.769778338,0.032753649,0.001036223
055660044044,Lienen,8438,0.862526665,0.003792368,0.001422138
055660048048,Lotte,13450,0.751003717,0.007360595,0.00394052
055660052052,Metelen,6404,0.898969394,0.007963773,0.001561524
055660056056,Mettingen,11507,0.86547319,0.003215434,0.000869036
055660060060,Neuenkirchen (Kreis Steinfurt),13708,0.893492851,0.006711409,0.001459002
055660064064,Nordwalde,9901,0.885062115,0.006867993,0.000908999
055660068068,"Ochtrup, Stadt",19884,0.865620599,0.004878294,0.001609334
055660072072,Recke,11271,0.874811463,0.001863189,0.001330849
055660076076,"Rheine, Stadt",76344,0.798622027,0.010072828,0.001964791
055660080080,"Saerbeck, NRW0Klimakommune",6865,0.883029862,0.004806992,0.003641661
055660084084,"Steinfurt, Stadt",33965,0.842396585,0.014338289,0.00241425
055660088088,"Tecklenburg, Stadt",8996,0.883170298,0.003668297,0.001222766
055660092092,Westerkappeln,10885,0.846761599,0.00413413,0.001194304
055660096096,Wettringen (Kreis Steinfurt),8239,0.899866489,0.004248088,0.000364122
055700004004,"Ahlen, Stadt",52669,0.781788149,0.064743967,0.002069529
055700008008,"Beckum, Stadt",36692,0.790935354,0.018369127,0.00678622
055700012012,Beelen,5976,0.798025435,0.016566265,0.00167336
055700016016,"Drensteinfurt, Stadt",15914,0.896757572,0.002073646,0.001382431
055700020020,"Ennigerloh, Stadt",19723,0.821933783,0.011762916,0.00273792
055700024024,Everswinkel,9704,0.865519373,0.004637263,0.001030503
055700028028,"Oelde, Stadt",29704,0.777033396,0.020165634,0.00239025
055700032032,Ostbevern,11027,0.827423597,0.00698286,0.002085789
055700036036,"Sassenberg, Stadt",14469,0.810214942,0.010574331,0.003524777
055700040040,"Sendenhorst, Stadt",13785,0.829307218,0.007689518,0.001595938
055700044044,"Telgte, Stadt",19751,0.873120348,0.0101767,0.001113868
055700048048,Wadersloh,12619,0.850067359,0.003962279,0.003011332
055700052052,"Warendorf, Stadt",37176,0.834167205,0.009979557,0.004142457
057110000000,"Bielefeld, Stadt",330072,0.744386073,0.037897792,0.003620422
057540004004,"Borgholzhausen, Stadt",8777,0.812008659,0.012874559,0.00136721
057540008008,"Gütersloh, Stadt",99344,0.72627436,0.027611129,0.002788291
057540012012,"Halle (Westf.), Stadt",21189,0.805559488,0.021426212,0.002265326
057540016016,"Harsewinkel, Die Mähdrescherstadt",25137,0.754027927,0.028802164,0.001631062
057540020020,Herzebrock0Clarholz,16398,0.791925845,0.017075253,0.001646542
057540024024,Langenberg,8359,0.814331858,0.005981577,0.003947841
057540028028,"Rheda0Wiedenbrück, Stadt",47502,0.721927498,0.029325081,0.004631384
057540032032,"Rietberg, Stadt",29284,0.820891955,0.02407458,0.001673269
057540036036,"Schloß Holte0Stukenbrock, Stadt",26120,0.813246554,0.013591118,0.002029096
057540040040,Steinhagen (Kreis Gütersloh),19821,0.823318702,0.019676101,0.002421674
057540044044,"Verl, Stadt",25286,0.811516254,0.016451792,0.003045163
057540048048,"Versmold, Stadt",21303,0.779467681,0.008214805,0.002769563
057540052052,"Werther (Westf.), Stadt",11051,0.839019093,0.023708262,0.002986155
057580004004,"Bünde, Stadt",46591,0.771801421,0.022901419,0.006224378
057580008008,"Enger, Widukindstadt",20542,0.809366177,0.009638789,0.001995911
057580012012,"Herford, Hansestadt",66985,0.736941106,0.030783011,0.004747331
057580016016,Hiddenhausen,19560,0.82704499,0.007924335,0.002096115
057580020020,Kirchlengern,16214,0.81287776,0.011533243,0.002281979
057580024024,"Löhne, Stadt",40847,0.777927388,0.02918207,0.002203344
057580028028,Rödinghausen,9962,0.858261393,0.00552098,0.001706485
057580032032,"Spenge, Stadt",14682,0.845525133,0.013145348,0.001907097
057580036036,"Vlotho, Stadt",18625,0.826791946,0.017181208,0.00295302
057620004004,"Bad Driburg, Stadt",18572,0.799590782,0.004846005,0.001615335
057620008008,"Beverungen, Stadt",12664,0.856680354,0.007027795,0.001421352
057620012012,"Borgentreich, Orgelstadt",8727,0.867652114,0.002864673,0.001031282
057620016016,"Brakel, Stadt",16196,0.819893801,0.020807607,0.002161027
057620020020,"Höxter, Stadt",28012,0.863415679,0.009174639,0.002641725
057620024024,"Marienmünster, Stadt",4802,0.896293211,0.003748438,0.002082466
057620028028,"Nieheim, Stadt",5977,0.878367074,0.005186548,0.000669232
057620032032,"Steinheim, Stadt",12106,0.840409714,0.021642161,0.000991244
057620036036,"Warburg, Hansestadt",23211,0.834776615,0.007194865,0.002972728
057620040040,"Willebadessen, Stadt",8180,0.854645477,0.003056235,0.000733496
057660004004,Augustdorf,10054,0.648796499,0.02605928,0.001690869
057660008008,"Bad Salzuflen, Stadt",53889,0.773720054,0.025014381,0.002208243
057660012012,"Barntrup, Stadt",8459,0.815108169,0.00567443,0.002482563
057660016016,"Blomberg, Stadt",15397,0.827109177,0.009352471,0.001558745
057660020020,"Detmold, Stadt",74486,0.756303198,0.018446419,0.003504014
057660024024,Dörentrup,7509,0.867625516,0.003595685,0.000665868
057660028028,Extertal,11332,0.866660784,0.010148253,0.000970702
057660032032,"Horn0Bad Meinberg, Stadt",17433,0.791200597,0.03223771,0.003785923
057660036036,Kalletal,13279,0.840424731,0.003539423,0.001732058
057660040040,"Lage, Stadt",35048,0.758046108,0.015664232,0.001597809
057660044044,"Lemgo, Stadt",39973,0.808570785,0.014759963,0.001350912
057660048048,Leopoldshöhe,17125,0.791883212,0.006072993,0.001459854
057660052052,"Lügde, Stadt der Osterräder",9349,0.871964916,0.010696331,0.000855706
057660056056,"Oerlinghausen, Stadt",17193,0.812714477,0.007503054,0.001861223
057660060060,"Schieder0Schwalenberg, Stadt",8205,0.841072517,0.003412553,0.001340646
057660064064,Schlangen,9299,0.800731261,0.010216152,0.002150769
057700004004,"Bad Oeynhausen, Stadt",50394,0.769992459,0.015140691,0.002976545
057700008008,"Espelkamp, Stadt",25647,0.669746949,0.022653722,0.001403673
057700012012,Hille,16082,0.886581271,0.004414874,0.001119264
057700016016,Hüllhorst,13277,0.846200196,0.00632673,0.001355728
057700020020,"Lübbecke, Stadt",26525,0.774439208,0.014514609,0.001583412
